Team,Event_Id,Event_Time,Sport
Los Angeles Angels,9717298,2017-07-15 02:07:00+00:00,mlb
Los Angeles Angels,9717299,2017-07-16 01:07:00+00:00,mlb
Los Angeles Angels,9717277,2017-05-18 02:07:00+00:00,mlb
Los Angeles Angels,9717276,2017-05-17 02:07:00+00:00,mlb
Los Angeles Angels,9717300,2017-07-16 19:37:00+00:00,mlb
Los Angeles Angels,9717262,2017-04-23 19:37:00+00:00,mlb
Los Angeles Angels,9717284,2017-06-04 02:07:00+00:00,mlb
Los Angeles Angels,9717295,2017-07-01 02:07:00+00:00,mlb
Los Angeles Angels,9717263,2017-04-25 02:07:00+00:00,mlb
Los Angeles Angels,9717285,2017-06-04 19:37:00+00:00,mlb
Los Angeles Angels,9717296,2017-07-02 02:07:00+00:00,mlb
Los Angeles Angels,9717304,2017-07-22 02:07:00+00:00,mlb
Los Angeles Angels,9717425,2017-10-01 19:07:00+00:00,mlb
Los Angeles Angels,9717326,2017-08-29 02:07:00+00:00,mlb
Los Angeles Angels,9717280,2017-05-31 02:07:00+00:00,mlb
Los Angeles Angels,9717288,2017-06-15 02:07:00+00:00,mlb
Los Angeles Angels,9717264,2017-04-26 02:07:00+00:00,mlb
Los Angeles Angels,9717282,2017-06-02 02:07:00+00:00,mlb
Los Angeles Angels,9717312,2017-08-06 01:07:00+00:00,mlb
Los Angeles Angels,9717261,2017-04-23 01:07:00+00:00,mlb
Los Angeles Angels,9717283,2017-06-03 02:07:00+00:00,mlb
Los Angeles Angels,9717306,2017-07-23 19:37:00+00:00,mlb
Los Angeles Angels,9717270,2017-05-12 02:07:00+00:00,mlb
Los Angeles Angels,9717330,2017-09-13 02:07:00+00:00,mlb
Los Angeles Angels,9717331,2017-09-14 02:07:00+00:00,mlb
Los Angeles Angels,9717332,2017-09-15 02:07:00+00:00,mlb
Los Angeles Angels,9717267,2017-05-06 02:07:00+00:00,mlb
Los Angeles Angels,9717268,2017-05-07 01:07:00+00:00,mlb
Los Angeles Angels,9717323,2017-08-27 01:07:00+00:00,mlb
Los Angeles Angels,9717269,2017-05-07 19:37:00+00:00,mlb
Los Angeles Angels,9717324,2017-08-27 19:37:00+00:00,mlb
Los Angeles Angels,9717275,2017-05-16 02:07:00+00:00,mlb
Los Angeles Angels,9717290,2017-06-17 02:07:00+00:00,mlb
Los Angeles Angels,9717338,2017-09-21 20:00:00+00:00,mlb
Los Angeles Angels,9717291,2017-06-18 00:15:00+00:00,mlb
Los Angeles Angels,9717289,2017-06-16 02:07:00+00:00,mlb
Los Angeles Angels,9717292,2017-06-18 19:37:00+00:00,mlb
Los Angeles Angels,9717336,2017-09-20 02:07:00+00:00,mlb
Los Angeles Angels,9717337,2017-09-21 02:07:00+00:00,mlb
Los Angeles Angels,9717256,2017-04-09 19:37:00+00:00,mlb
Texas Rangers,9706163,2017-09-27 18:05:00+00:00,mlb
Texas Rangers,9706152,2017-09-03 19:05:00+00:00,mlb
Texas Rangers,9706138,2017-08-13 00:05:00+00:00,mlb
Texas Rangers,9706158,2017-09-14 00:05:00+00:00,mlb
Texas Rangers,9706150,2017-09-02 00:05:00+00:00,mlb
Texas Rangers,9706147,2017-08-20 00:05:00+00:00,mlb
Texas Rangers,9706143,2017-08-16 00:05:00+00:00,mlb
Texas Rangers,9706126,2017-07-26 00:05:00+00:00,mlb
Texas Rangers,9706100,2017-06-17 21:05:00+00:00,mlb
Texas Rangers,9706164,2017-09-29 00:05:00+00:00,mlb
Texas Rangers,9706162,2017-09-27 00:05:00+00:00,mlb
Texas Rangers,9706159,2017-09-15 00:05:00+00:00,mlb
Texas Rangers,9706151,2017-09-02 23:15:00+00:00,mlb
Texas Rangers,9706148,2017-08-20 19:05:00+00:00,mlb
Texas Rangers,9706140,2017-08-13 19:05:00+00:00,mlb
Texas Rangers,9706137,2017-08-12 00:05:00+00:00,mlb
Texas Rangers,9706101,2017-06-18 19:05:00+00:00,mlb
Texas Rangers,9706109,2017-07-05 00:05:00+00:00,mlb
Texas Rangers,9706112,2017-07-08 00:05:00+00:00,mlb
Texas Rangers,9706134,2017-08-02 00:05:00+00:00,mlb
Texas Rangers,9706167,2017-10-01 00:05:00+00:00,mlb
Texas Rangers,9706156,2017-09-12 00:05:00+00:00,mlb
Texas Rangers,9706145,2017-08-18 00:05:00+00:00,mlb
Texas Rangers,9706113,2017-07-09 01:05:00+00:00,mlb
Texas Rangers,9706168,2017-10-01 19:05:00+00:00,mlb
Texas Rangers,9706160,2017-09-26 00:05:00+00:00,mlb
Texas Rangers,9706157,2017-09-13 00:05:00+00:00,mlb
Texas Rangers,9706146,2017-08-19 00:05:00+00:00,mlb
Texas Rangers,9706135,2017-08-03 00:05:00+00:00,mlb
Texas Rangers,9706105,2017-06-21 00:05:00+00:00,mlb
Texas Rangers,9706127,2017-07-27 00:05:00+00:00,mlb
Texas Rangers,9706103,2017-06-20 00:05:00+00:00,mlb
Texas Rangers,9706125,2017-07-25 00:05:00+00:00,mlb
Texas Rangers,9706099,2017-06-17 00:05:00+00:00,mlb
Texas Rangers,9706107,2017-06-22 18:05:00+00:00,mlb
Texas Rangers,9706141,2017-08-15 00:05:00+00:00,mlb
Texas Rangers,9706106,2017-06-22 00:05:00+00:00,mlb
Texas Rangers,9706131,2017-07-30 19:05:00+00:00,mlb
Texas Rangers,9706165,2017-09-30 00:05:00+00:00,mlb
Texas Rangers,9706096,2017-06-08 00:05:00+00:00,mlb
Texas Rangers,9706132,2017-08-01 00:05:00+00:00,mlb
Texas Rangers,9706108,2017-07-04 00:05:00+00:00,mlb
Texas Rangers,9706153,2017-09-09 00:05:00+00:00,mlb
Texas Rangers,9706130,2017-07-30 00:05:00+00:00,mlb
Texas Rangers,9706114,2017-07-09 19:05:00+00:00,mlb
Texas Rangers,9706110,2017-07-06 00:05:00+00:00,mlb
Texas Rangers,9706129,2017-07-29 00:05:00+00:00,mlb
Texas Rangers,9706154,2017-09-10 00:05:00+00:00,mlb
Texas Rangers,9706155,2017-09-10 19:05:00+00:00,mlb
Texas Rangers,9706144,2017-08-17 00:05:00+00:00,mlb
Texas Rangers,9706051,2017-04-05 00:05:00+00:00,mlb
Texas Rangers,9706059,2017-04-22 00:05:00+00:00,mlb
Texas Rangers,9706073,2017-05-11 00:05:00+00:00,mlb
Texas Rangers,9706049,2017-04-03 23:05:00+00:00,mlb
Texas Rangers,9706072,2017-04-30 19:05:00+00:00,mlb
Texas Rangers,9706055,2017-04-09 00:05:00+00:00,mlb
Texas Rangers,9706066,2017-04-25 00:05:00+00:00,mlb
Texas Rangers,9706056,2017-04-09 19:05:00+00:00,mlb
Texas Rangers,9706067,2017-04-26 00:05:00+00:00,mlb
Texas Rangers,9706070,2017-04-29 00:05:00+00:00,mlb
Texas Rangers,9706078,2017-05-14 19:05:00+00:00,mlb
Texas Rangers,9706081,2017-05-18 00:05:00+00:00,mlb
Texas Rangers,9706079,2017-05-17 00:05:00+00:00,mlb
Texas Rangers,9706084,2017-05-30 00:05:00+00:00,mlb
Texas Rangers,9706095,2017-06-07 00:05:00+00:00,mlb
Texas Rangers,9706074,2017-05-12 00:05:00+00:00,mlb
Texas Rangers,9706085,2017-05-31 00:05:00+00:00,mlb
Texas Rangers,9736549,2017-04-01 00:05:00+00:00,mlb
Texas Rangers,9706064,2017-04-23 19:05:00+00:00,mlb
Texas Rangers,9706054,2017-04-08 00:05:00+00:00,mlb
Texas Rangers,9706060,2017-04-23 00:05:00+00:00,mlb
Texas Rangers,9706068,2017-04-27 00:05:00+00:00,mlb
Texas Rangers,9706058,2017-04-21 00:05:00+00:00,mlb
Texas Rangers,9706052,2017-04-06 00:05:00+00:00,mlb
Texas Rangers,9706071,2017-04-29 23:15:00+00:00,mlb
Texas Rangers,9706092,2017-06-03 23:15:00+00:00,mlb
Texas Rangers,9706082,2017-05-18 18:05:00+00:00,mlb
Texas Rangers,9706094,2017-06-04 19:05:00+00:00,mlb
Texas Rangers,9736550,2017-04-01 18:05:00+00:00,mlb
Texas Rangers,9706075,2017-05-13 00:05:00+00:00,mlb
Texas Rangers,9706086,2017-06-01 00:05:00+00:00,mlb
Texas Rangers,9706076,2017-05-14 00:05:00+00:00,mlb
Texas Rangers,9706090,2017-06-03 00:05:00+00:00,mlb
Pittsburgh Pirates,9712942,2017-06-30 23:05:00+00:00,mlb
Pittsburgh Pirates,9712918,2017-05-17 23:05:00+00:00,mlb
Pittsburgh Pirates,9712923,2017-05-26 23:05:00+00:00,mlb
Pittsburgh Pirates,9712967,2017-08-24 20:05:00+00:00,mlb
Pittsburgh Pirates,9712917,2017-05-16 23:05:00+00:00,mlb
Pittsburgh Pirates,9712972,2017-09-05 23:05:00+00:00,mlb
Pittsburgh Pirates,9712910,2017-04-23 17:35:00+00:00,mlb
Pittsburgh Pirates,9712904,2017-04-09 17:35:00+00:00,mlb
Pittsburgh Pirates,9712971,2017-09-04 20:05:00+00:00,mlb
Pittsburgh Pirates,9712937,2017-06-18 00:15:00+00:00,mlb
Pittsburgh Pirates,9712973,2017-09-06 23:05:00+00:00,mlb
Pittsburgh Pirates,9712938,2017-06-18 17:35:00+00:00,mlb
Pittsburgh Pirates,9712974,2017-09-07 23:05:00+00:00,mlb
Pittsburgh Pirates,9712944,2017-07-02 17:35:00+00:00,mlb
Pittsburgh Pirates,9712943,2017-07-01 20:05:00+00:00,mlb
Pittsburgh Pirates,9712902,2017-04-07 17:05:00+00:00,mlb
Pittsburgh Pirates,9712913,2017-04-26 23:05:00+00:00,mlb
Pittsburgh Pirates,9712924,2017-05-27 23:15:00+00:00,mlb
Pittsburgh Pirates,9712964,2017-08-21 23:05:00+00:00,mlb
Pittsburgh Pirates,9712903,2017-04-08 23:05:00+00:00,mlb
Pittsburgh Pirates,9712925,2017-05-29 00:00:00+00:00,mlb
Pittsburgh Pirates,9712936,2017-06-16 23:05:00+00:00,mlb
Pittsburgh Pirates,9712911,2017-04-24 23:05:00+00:00,mlb
Pittsburgh Pirates,9712919,2017-05-18 16:35:00+00:00,mlb
Pittsburgh Pirates,9712908,2017-04-21 23:05:00+00:00,mlb
Pittsburgh Pirates,9712966,2017-08-23 23:05:00+00:00,mlb
Pittsburgh Pirates,9712965,2017-08-22 23:05:00+00:00,mlb
Pittsburgh Pirates,9712909,2017-04-22 20:05:00+00:00,mlb
Pittsburgh Pirates,9712912,2017-04-25 23:05:00+00:00,mlb
Pittsburgh Pirates,9712970,2017-09-03 17:35:00+00:00,mlb
Pittsburgh Pirates,9712905,2017-04-10 23:05:00+00:00,mlb
Pittsburgh Pirates,9712952,2017-08-01 23:05:00+00:00,mlb
Pittsburgh Pirates,9712968,2017-09-01 23:05:00+00:00,mlb
Pittsburgh Pirates,9712969,2017-09-02 23:05:00+00:00,mlb
Pittsburgh Pirates,9712906,2017-04-11 23:05:00+00:00,mlb
Pittsburgh Pirates,9712953,2017-08-02 23:05:00+00:00,mlb
Pittsburgh Pirates,9712907,2017-04-12 23:05:00+00:00,mlb
Pittsburgh Pirates,9712954,2017-08-03 23:05:00+00:00,mlb
Pittsburgh Pirates,9712930,2017-06-09 23:05:00+00:00,mlb
Pittsburgh Pirates,9712931,2017-06-10 20:05:00+00:00,mlb
Pittsburgh Pirates,9712929,2017-06-08 23:05:00+00:00,mlb
Pittsburgh Pirates,9712932,2017-06-11 17:35:00+00:00,mlb
Pittsburgh Pirates,9712920,2017-05-19 23:05:00+00:00,mlb
Pittsburgh Pirates,9712921,2017-05-20 20:05:00+00:00,mlb
Pittsburgh Pirates,9712922,2017-05-21 17:35:00+00:00,mlb
Pittsburgh Pirates,9712982,2017-09-27 23:05:00+00:00,mlb
Pittsburgh Pirates,9712981,2017-09-26 23:05:00+00:00,mlb
Pittsburgh Pirates,9712959,2017-08-08 23:05:00+00:00,mlb
Pittsburgh Pirates,9712958,2017-08-07 23:05:00+00:00,mlb
Pittsburgh Pirates,9712935,2017-06-14 23:05:00+00:00,mlb
Pittsburgh Pirates,9712933,2017-06-12 23:05:00+00:00,mlb
Pittsburgh Pirates,9712934,2017-06-13 23:05:00+00:00,mlb
Pittsburgh Pirates,9712940,2017-06-28 23:05:00+00:00,mlb
Pittsburgh Pirates,9712941,2017-06-29 23:05:00+00:00,mlb
Pittsburgh Pirates,9712939,2017-06-27 23:05:00+00:00,mlb
Pittsburgh Pirates,9712957,2017-08-06 17:35:00+00:00,mlb
Pittsburgh Pirates,9712955,2017-08-04 23:05:00+00:00,mlb
Pittsburgh Pirates,9712956,2017-08-05 23:05:00+00:00,mlb
Pittsburgh Pirates,9712928,2017-05-31 16:35:00+00:00,mlb
Pittsburgh Pirates,9712926,2017-05-29 20:05:00+00:00,mlb
Pittsburgh Pirates,9712927,2017-05-30 23:05:00+00:00,mlb
Pittsburgh Pirates,9712980,2017-09-24 17:35:00+00:00,mlb
Pittsburgh Pirates,9712945,2017-07-14 23:05:00+00:00,mlb
Pittsburgh Pirates,9712978,2017-09-22 23:05:00+00:00,mlb
Pittsburgh Pirates,9712946,2017-07-15 23:05:00+00:00,mlb
Pittsburgh Pirates,9712960,2017-08-17 23:05:00+00:00,mlb
Pittsburgh Pirates,9712947,2017-07-16 17:35:00+00:00,mlb
Pittsburgh Pirates,9712961,2017-08-18 23:05:00+00:00,mlb
Pittsburgh Pirates,9712962,2017-08-19 23:05:00+00:00,mlb
Pittsburgh Pirates,9712963,2017-08-20 17:35:00+00:00,mlb
Pittsburgh Pirates,9712949,2017-07-18 23:05:00+00:00,mlb
Pittsburgh Pirates,9712950,2017-07-19 23:05:00+00:00,mlb
Pittsburgh Pirates,9712977,2017-09-20 23:05:00+00:00,mlb
Pittsburgh Pirates,9712979,2017-09-23 23:05:00+00:00,mlb
Pittsburgh Pirates,9712915,2017-05-06 23:05:00+00:00,mlb
Pittsburgh Pirates,9712948,2017-07-17 23:05:00+00:00,mlb
Pittsburgh Pirates,9712951,2017-07-20 16:35:00+00:00,mlb
Pittsburgh Pirates,9712916,2017-05-07 17:35:00+00:00,mlb
Pittsburgh Pirates,9712914,2017-05-05 23:05:00+00:00,mlb
Pittsburgh Pirates,9712975,2017-09-18 23:05:00+00:00,mlb
Pittsburgh Pirates,9712976,2017-09-19 23:05:00+00:00,mlb
Tampa Bay Rays,9721595,2017-08-22 23:10:00+00:00,mlb
Tampa Bay Rays,9721603,2017-09-19 23:10:00+00:00,mlb
Tampa Bay Rays,9721834,2017-06-25 17:10:00+00:00,mlb
Tampa Bay Rays,9722233,2017-07-07 23:10:00+00:00,mlb
Tampa Bay Rays,9722307,2017-09-04 23:10:00+00:00,mlb
Tampa Bay Rays,9722318,2017-06-07 23:10:00+00:00,mlb
Tampa Bay Rays,9721585,2017-06-10 18:10:00+00:00,mlb
Tampa Bay Rays,9721596,2017-08-23 23:10:00+00:00,mlb
Tampa Bay Rays,9721604,2017-09-20 23:10:00+00:00,mlb
Tampa Bay Rays,9721835,2017-07-24 23:10:00+00:00,mlb
Tampa Bay Rays,9722234,2017-07-08 20:10:00+00:00,mlb
Tampa Bay Rays,9721597,2017-08-24 17:10:00+00:00,mlb
Tampa Bay Rays,9721605,2017-08-10 23:10:00+00:00,mlb
Tampa Bay Rays,9721616,2017-08-12 22:10:00+00:00,mlb
Tampa Bay Rays,9721836,2017-07-25 23:10:00+00:00,mlb
Tampa Bay Rays,9722235,2017-07-09 17:10:00+00:00,mlb
Tampa Bay Rays,9722309,2017-09-05 23:10:00+00:00,mlb
Tampa Bay Rays,9722312,2017-09-06 17:10:00+00:00,mlb
Tampa Bay Rays,9721587,2017-06-11 17:10:00+00:00,mlb
Tampa Bay Rays,9721617,2017-08-13 17:10:00+00:00,mlb
Tampa Bay Rays,9721838,2017-09-29 23:10:00+00:00,mlb
Tampa Bay Rays,9722226,2017-10-01 19:10:00+00:00,mlb
Tampa Bay Rays,9722237,2017-08-09 23:10:00+00:00,mlb
Tampa Bay Rays,9722240,2017-09-17 17:10:00+00:00,mlb
Tampa Bay Rays,9722248,2017-06-19 23:10:00+00:00,mlb
Tampa Bay Rays,9722251,2017-06-20 23:10:00+00:00,mlb
Tampa Bay Rays,9721580,2017-06-09 23:10:00+00:00,mlb
Tampa Bay Rays,9721599,2017-08-04 23:10:00+00:00,mlb
Tampa Bay Rays,9721687,2017-08-18 23:10:00+00:00,mlb
Tampa Bay Rays,9721837,2017-07-26 16:10:00+00:00,mlb
Tampa Bay Rays,9722236,2017-08-08 23:10:00+00:00,mlb
Tampa Bay Rays,9721608,2017-08-11 23:10:00+00:00,mlb
Tampa Bay Rays,9721828,2017-08-19 22:10:00+00:00,mlb
Tampa Bay Rays,9722230,2017-07-23 17:10:00+00:00,mlb
Tampa Bay Rays,9722348,2017-09-12 23:10:00+00:00,mlb
Tampa Bay Rays,9722335,2017-05-19 23:10:00+00:00,mlb
Tampa Bay Rays,9722261,2017-05-08 23:10:00+00:00,mlb
Tampa Bay Rays,9721590,2017-04-08 22:10:00+00:00,mlb
Tampa Bay Rays,9722332,2017-04-05 23:10:00+00:00,mlb
Tampa Bay Rays,9722329,2017-04-04 23:10:00+00:00,mlb
Tampa Bay Rays,9722288,2017-05-10 23:10:00+00:00,mlb
Tampa Bay Rays,9722300,2017-04-20 17:10:00+00:00,mlb
Tampa Bay Rays,9722295,2017-04-18 23:10:00+00:00,mlb
Tampa Bay Rays,9721830,2017-05-03 23:10:00+00:00,mlb
Tampa Bay Rays,9721591,2017-04-09 17:10:00+00:00,mlb
Tampa Bay Rays,9721588,2017-04-06 23:10:00+00:00,mlb
Tampa Bay Rays,9721577,2017-04-21 23:10:00+00:00,mlb
Tampa Bay Rays,9721831,2017-05-04 23:10:00+00:00,mlb
Tampa Bay Rays,9721592,2017-05-05 23:10:00+00:00,mlb
Tampa Bay Rays,9721589,2017-04-07 23:10:00+00:00,mlb
Tampa Bay Rays,9721578,2017-04-22 22:10:00+00:00,mlb
Tampa Bay Rays,9721570,2017-05-23 23:10:00+00:00,mlb
Tampa Bay Rays,9722341,2017-05-20 20:10:00+00:00,mlb
Tampa Bay Rays,9722286,2017-05-09 23:10:00+00:00,mlb
Tampa Bay Rays,9721593,2017-05-06 20:10:00+00:00,mlb
Tampa Bay Rays,9721579,2017-04-23 17:10:00+00:00,mlb
Tampa Bay Rays,9721571,2017-05-24 23:10:00+00:00,mlb
Tampa Bay Rays,9722342,2017-05-21 17:10:00+00:00,mlb
Tampa Bay Rays,9722317,2017-06-06 23:10:00+00:00,mlb
Tampa Bay Rays,9722298,2017-04-19 23:10:00+00:00,mlb
Tampa Bay Rays,9722290,2017-05-11 17:10:00+00:00,mlb
Tampa Bay Rays,9721594,2017-05-07 17:10:00+00:00,mlb
Tampa Bay Rays,9721572,2017-05-25 17:10:00+00:00,mlb
Tampa Bay Rays,9721569,2017-05-22 23:10:00+00:00,mlb
Tampa Bay Rays,9722326,2017-04-02 17:10:00+00:00,mlb
Tampa Bay Rays,9721601,2017-08-05 22:10:00+00:00,mlb
Tampa Bay Rays,9721829,2017-08-20 17:10:00+00:00,mlb
Tampa Bay Rays,9721832,2017-06-23 23:10:00+00:00,mlb
Tampa Bay Rays,9722217,2017-09-30 23:10:00+00:00,mlb
Tampa Bay Rays,9722228,2017-07-21 23:10:00+00:00,mlb
Tampa Bay Rays,9722239,2017-09-16 22:10:00+00:00,mlb
Tampa Bay Rays,9721602,2017-08-06 17:10:00+00:00,mlb
Tampa Bay Rays,9721833,2017-06-24 20:10:00+00:00,mlb
Tampa Bay Rays,9722229,2017-07-22 22:10:00+00:00,mlb
Tampa Bay Rays,9722232,2017-07-06 23:10:00+00:00,mlb
Tampa Bay Rays,9722254,2017-06-21 16:10:00+00:00,mlb
Tampa Bay Rays,9722320,2017-06-08 23:10:00+00:00,mlb
Tampa Bay Rays,9722349,2017-09-13 23:10:00+00:00,mlb
Tampa Bay Rays,9722345,2017-09-11 23:10:00+00:00,mlb
Tampa Bay Rays,9722238,2017-09-15 23:11:00+00:00,mlb
